GEOID,STATEFP,STATE,COUNTYFP,COUNTY,POP_25OV22,N_HSDIP22,HS_DIP22,SOM_COLL22,ASSO_DEG22,BACH_DEG22,MAST_DEG22,PROF_DEG22,DOCT_DEG22
26017280400,26, Michigan,017, Bay County,1761,280,487,529,155,230,53,11,16
26017280500,26, Michigan,017, Bay County,2185,196,499,572,292,381,201,22,22
26017280600,26, Michigan,017, Bay County,1743,165,618,531,165,166,98,0,0
26017280700,26, Michigan,017, Bay County,2188,425,843,742,92,79,0,7,0
26017280800,26, Michigan,017, Bay County,2505,143,904,759,227,331,126,6,9
26017280900,26, Michigan,017, Bay County,2019,480,840,404,103,155,37,0,0
26017281000,26, Michigan,017, Bay County,2518,215,893,611,361,302,81,8,47
26017281300,26, Michigan,017, Bay County,1877,242,646,453,288,219,18,0,11
26017285100,26, Michigan,017, Bay County,2447,69,672,761,385,319,208,33,0
26017285201,26, Michigan,017, Bay County,4526,379,1371,1195,761,529,147,144,0
26017285202,26, Michigan,017, Bay County,2899,310,943,733,304,477,120,0,12
26017285300,26, Michigan,017, Bay County,3397,165,1222,887,466,495,121,15,26
26017285400,26, Michigan,017, Bay County,2838,228,647,704,321,577,272,41,48
26017285500,26, Michigan,017, Bay County,4962,236,1414,1236,832,851,318,58,17
26017285600,26, Michigan,017, Bay County,5142,89,1390,924,944,1340,338,25,92
26017285700,26, Michigan,017, Bay County,2853,108,837,761,387,435,216,109,0
26017285800,26, Michigan,017, Bay County,4217,343,1592,1089,379,465,199,64,86
26017285900,26, Michigan,017, Bay County,3743,396,1425,1056,365,388,113,0,0
26017286000,26, Michigan,017, Bay County,2200,188,578,709,226,217,199,53,30
26017286101,26, Michigan,017, Bay County,2810,294,1024,546,387,450,91,18,0
26017286102,26, Michigan,017, Bay County,2539,215,918,534,345,367,116,31,13
26017286200,26, Michigan,017, Bay County,3727,346,1516,762,606,454,23,16,4
26017286300,26, Michigan,017, Bay County,2493,261,971,518,298,359,71,12,3
26017286400,26, Michigan,017, Bay County,1793,174,840,404,185,131,53,4,2
26017286500,26, Michigan,017, Bay County,1434,173,558,327,119,121,64,55,17
26017286600,26, Michigan,017, Bay County,3534,557,1436,766,129,509,95,31,11
26017990000,26, Michigan,017, Bay County,0,0,0,0,0,0,0,0,0
26089970100,26, Michigan,089, Leelanau County,1705,29,270,294,102,586,263,125,36
26089970201,26, Michigan,089, Leelanau County,2280,157,557,587,230,224,413,55,57
26089970202,26, Michigan,089, Leelanau County,1882,20,390,281,167,529,293,174,28
26089970300,26, Michigan,089, Leelanau County,2084,20,435,446,179,661,229,76,38
26089970400,26, Michigan,089, Leelanau County,1475,24,169,270,119,523,318,42,10
26089970501,26, Michigan,089, Leelanau County,2259,115,430,489,205,684,236,74,26
26089970502,26, Michigan,089, Leelanau County,1728,86,372,347,192,493,185,36,17
26089970601,26, Michigan,089, Leelanau County,3053,167,628,385,402,860,478,57,76
26089970602,26, Michigan,089, Leelanau County,1096,41,174,155,86,375,134,81,50
26089990000,26, Michigan,089, Leelanau County,0,0,0,0,0,0,0,0,0
26145000100,26, Michigan,145, Saginaw County,345,25,205,94,21,0,0,0,0
26145000200,26, Michigan,145, Saginaw County,848,93,362,335,34,24,0,0,0
26145000400,26, Michigan,145, Saginaw County,863,156,300,157,18,113,23,87,9
26145000600,26, Michigan,145, Saginaw County,864,93,326,163,40,138,89,15,0
26145000700,26, Michigan,145, Saginaw County,988,299,295,201,64,115,14,0,0
26145000800,26, Michigan,145, Saginaw County,1703,276,658,390,278,101,0,0,0
26145000900,26, Michigan,145, Saginaw County,1704,491,637,491,81,4,0,0,0
26145001000,26, Michigan,145, Saginaw County,2049,227,878,662,142,111,29,0,0
26145001100,26, Michigan,145, Saginaw County,1108,222,417,360,102,7,0,0,0
26145001200,26, Michigan,145, Saginaw County,1615,331,679,368,129,58,22,28,0
26145001300,26, Michigan,145, Saginaw County,1182,204,450,327,119,52,25,0,5
26145001400,26, Michigan,145, Saginaw County,1448,25,398,419,206,197,145,14,44
26145001500,26, Michigan,145, Saginaw County,2430,353,590,620,251,481,128,0,7
26145001600,26, Michigan,145, Saginaw County,2163,406,805,640,165,143,4,0,0
26145001700,26, Michigan,145, Saginaw County,1754,592,456,364,108,118,82,28,6
26145001800,26, Michigan,145, Saginaw County,968,199,361,275,38,74,21,0,0
26145001900,26, Michigan,145, Saginaw County,1049,194,443,273,53,69,11,0,6
26145002000,26, Michigan,145, Saginaw County,1931,326,612,502,253,226,6,6,0
26145002100,26, Michigan,145, Saginaw County,2956,258,802,818,390,426,197,65,0
26145010101,26, Michigan,145, Saginaw County,4370,370,1467,951,435,739,348,53,7
26145010102,26, Michigan,145, Saginaw County,3084,1,629,618,599,710,393,31,103
26145010200,26, Michigan,145, Saginaw County,1355,16,392,393,196,205,74,21,58
26145010303,26, Michigan,145, Saginaw County,2988,164,585,628,477,501,470,136,27
26145010304,26, Michigan,145, Saginaw County,3480,179,916,650,645,866,127,57,40
26145010305,26, Michigan,145, Saginaw County,2493,35,640,454,207,754,257,82,64
26145010306,26, Michigan,145, Saginaw County,3184,115,863,618,246,657,390,219,76
26145010401,26, Michigan,145, Saginaw County,2038,165,964,436,124,261,59,0,29
26145010402,26, Michigan,145, Saginaw County,4281,494,1096,1121,441,792,263,74,0
26145010404,26, Michigan,145, Saginaw County,1899,218,464,252,216,603,106,23,17
26145010405,26, Michigan,145, Saginaw County,2246,233,587,341,284,346,302,128,25
26145010501,26, Michigan,145, Saginaw County,1786,107,194,288,104,820,184,73,16
26145010502,26, Michigan,145, Saginaw County,4072,142,1015,906,648,833,416,43,69
26145010600,26, Michigan,145, Saginaw County,1514,67,449,605,191,127,75,0,0
26145010700,26, Michigan,145, Saginaw County,3751,331,1208,841,590,570,191,0,20
26145010800,26, Michigan,145, Saginaw County,2041,233,744,473,384,188,19,0,0
26145011001,26, Michigan,145, Saginaw County,1589,248,718,368,48,151,56,0,0
26145011002,26, Michigan,145, Saginaw County,2086,500,463,810,208,55,22,0,28
26145011100,26, Michigan,145, Saginaw County,1053,106,453,202,149,127,12,4,0
26145011200,26, Michigan,145, Saginaw County,1418,39,479,280,171,319,122,2,6
26145011301,26, Michigan,145, Saginaw County,2300,17,622,432,293,496,350,66,24
26145011302,26, Michigan,145, Saginaw County,3024,99,742,432,318,986,301,92,54
26145011500,26, Michigan,145, Saginaw County,1796,377,674,516,163,50,9,7,0
26145011600,26, Michigan,145, Saginaw County,2456,212,985,537,365,235,101,21,0
26145011701,26, Michigan,145, Saginaw County,1167,83,360,335,96,200,82,11,0
26145011702,26, Michigan,145, Saginaw County,1767,143,771,400,171,227,50,0,5
26145011800,26, Michigan,145, Saginaw County,1653,210,654,376,211,125,58,19,0
26145011901,26, Michigan,145, Saginaw County,1347,88,512,345,181,176,35,6,4
26145011902,26, Michigan,145, Saginaw County,1695,77,631,499,198,227,26,24,13
26145012001,26, Michigan,145, Saginaw County,2644,129,724,580,422,461,289,21,18
26145012002,26, Michigan,145, Saginaw County,2733,81,775,591,297,565,282,114,28
26145012003,26, Michigan,145, Saginaw County,3752,359,1490,587,445,574,190,86,21
26145012100,26, Michigan,145, Saginaw County,2688,52,905,633,264,611,185,24,14
26145012200,26, Michigan,145, Saginaw County,1132,43,565,242,111,128,32,1,10
26145012300,26, Michigan,145, Saginaw County,2162,183,730,544,201,331,163,3,7
26145012400,26, Michigan,145, Saginaw County,1359,75,602,371,165,112,22,7,5
26145012500,26, Michigan,145, Saginaw County,2710,295,1230,558,291,242,87,5,2
26145012600,26, Michigan,145, Saginaw County,2325,202,762,651,341,227,128,10,4
26145012700,26, Michigan,145, Saginaw County,3558,356,1468,744,392,368,194,36,0
26145012900,26, Michigan,145, Saginaw County,3155,347,1215,667,511,282,113,11,9
26145013000,26, Michigan,145, Saginaw County,2837,158,1172,818,362,212,47,28,40
26145013100,26, Michigan,145, Saginaw County,4112,268,1212,1245,446,558,332,23,28
26139020100,26, Michigan,139, Ottawa County,3551,228,1270,759,513,533,217,12,19
26139020200,26, Michigan,139, Ottawa County,2982,295,889,869,248,463,192,26,0
26139020400,26, Michigan,139, Ottawa County,2904,190,840,401,477,578,213,79,126
26139020501,26, Michigan,139, Ottawa County,2396,73,594,625,239,434,320,62,49
26139020503,26, Michigan,139, Ottawa County,2609,98,373,564,268,677,475,103,51
26139020504,26, Michigan,139, Ottawa County,2467,114,678,258,395,662,257,52,51
26139020600,26, Michigan,139, Ottawa County,2578,36,471,577,221,530,319,350,74
26139020900,26, Michigan,139, Ottawa County,3233,153,808,687,359,877,310,17,22
26139021000,26, Michigan,139, Ottawa County,4353,111,1093,898,428,1141,562,78,42
26139021100,26, Michigan,139, Ottawa County,3608,27,631,676,532,1264,310,95,73
26139021201,26, Michigan,139, Ottawa County,3983,152,1143,734,529,1046,316,25,38
26139021203,26, Michigan,139, Ottawa County,2750,186,608,890,185,739,112,21,9
26139021204,26, Michigan,139, Ottawa County,2177,156,596,698,143,299,168,55,62
26139021301,26, Michigan,139, Ottawa County,2516,219,861,476,266,437,195,22,40
26139021303,26, Michigan,139, Ottawa County,1472,83,484,322,175,289,105,6,8
26139021304,26, Michigan,139, Ottawa County,4038,206,569,524,361,1529,647,66,136
26139021401,26, Michigan,139, Ottawa County,2497,226,773,569,330,445,115,0,39
26139021402,26, Michigan,139, Ottawa County,3792,75,1012,823,326,1153,371,0,32
26139021501,26, Michigan,139, Ottawa County,3921,209,1081,810,405,938,418,41,19
26139021502,26, Michigan,139, Ottawa County,2465,74,627,584,186,680,280,10,24
26139021603,26, Michigan,139, Ottawa County,2795,144,769,599,436,684,135,4,24
26139021604,26, Michigan,139, Ottawa County,4921,60,1445,1335,335,1361,339,0,46
26139021605,26, Michigan,139, Ottawa County,2838,64,898,382,235,933,280,39,7
26139021606,26, Michigan,139, Ottawa County,3957,442,1193,965,511,706,109,0,31
26139021700,26, Michigan,139, Ottawa County,3155,70,889,580,369,826,401,17,3
26139021801,26, Michigan,139, Ottawa County,2566,148,738,550,203,661,208,34,24
26139021802,26, Michigan,139, Ottawa County,3283,80,882,886,309,743,321,37,25
26139021901,26, Michigan,139, Ottawa County,3502,145,1153,744,487,658,267,29,19
26139021903,26, Michigan,139, Ottawa County,2853,231,839,531,301,830,93,23,5
26139021904,26, Michigan,139, Ottawa County,2150,17,776,407,171,650,62,52,15
26139022001,26, Michigan,139, Ottawa County,3995,397,1590,783,432,622,125,27,19
26139022002,26, Michigan,139, Ottawa County,2863,123,849,468,163,787,291,91,91
26139022103,26, Michigan,139, Ottawa County,1054,18,136,170,126,356,183,45,20
26139022105,26, Michigan,139, Ottawa County,3613,361,947,614,269,726,538,62,96
26139022106,26, Michigan,139, Ottawa County,2646,73,514,484,190,746,499,55,85
26139022107,26, Michigan,139, Ottawa County,1036,19,230,149,113,345,145,10,25
26139022108,26, Michigan,139, Ottawa County,4566,83,438,619,478,1338,1091,116,403
26139022206,26, Michigan,139, Ottawa County,3123,331,744,819,301,648,208,32,40
26139022207,26, Michigan,139, Ottawa County,3023,411,779,723,165,525,398,11,11
26139022208,26, Michigan,139, Ottawa County,2538,518,935,565,232,205,83,0,0
26139022600,26, Michigan,139, Ottawa County,1563,72,307,308,91,502,227,24,32
26139022900,26, Michigan,139, Ottawa County,4175,234,1324,921,501,788,342,0,65
26139023001,26, Michigan,139, Ottawa County,4783,146,1145,965,462,1366,580,119,0
26139023003,26, Michigan,139, Ottawa County,3108,193,647,461,366,1165,249,16,11
26139023004,26, Michigan,139, Ottawa County,2383,171,750,549,244,484,120,29,36
26139023101,26, Michigan,139, Ottawa County,3123,366,833,590,354,594,342,8,36
26139023102,26, Michigan,139, Ottawa County,4497,496,1431,1014,726,647,80,72,31
26139023200,26, Michigan,139, Ottawa County,1698,54,565,379,241,316,106,10,27
26139023500,26, Michigan,139, Ottawa County,3045,21,377,654,353,1054,510,16,60
26139023600,26, Michigan,139, Ottawa County,1649,49,251,267,116,596,291,27,52
26139024300,26, Michigan,139, Ottawa County,3372,185,755,796,444,812,326,10,44
26139024401,26, Michigan,139, Ottawa County,2156,35,516,583,176,607,193,46,0
26139024402,26, Michigan,139, Ottawa County,3352,66,775,731,464,1028,242,28,18
26139024501,26, Michigan,139, Ottawa County,828,30,118,353,87,196,44,0,0
26139024502,26, Michigan,139, Ottawa County,155,0,78,20,12,17,28,0,0
26139024600,26, Michigan,139, Ottawa County,3585,56,609,687,281,1309,469,109,65
26139024901,26, Michigan,139, Ottawa County,2364,182,669,535,238,402,270,20,48
26139024902,26, Michigan,139, Ottawa County,911,35,198,160,27,314,151,13,13
26139025101,26, Michigan,139, Ottawa County,2453,483,925,579,97,352,11,0,6
26139025102,26, Michigan,139, Ottawa County,2563,264,710,380,278,704,80,124,23
26139025200,26, Michigan,139, Ottawa County,3885,304,1449,820,298,540,314,0,160
26139025500,26, Michigan,139, Ottawa County,2999,120,864,575,205,959,259,11,6
26139025700,26, Michigan,139, Ottawa County,3836,359,1103,1132,169,687,225,26,135
26139025800,26, Michigan,139, Ottawa County,3449,302,1149,596,184,602,596,0,20
26139990000,26, Michigan,139, Ottawa County,0,0,0,0,0,0,0,0,0
26127010300,26, Michigan,127, Oceana County,4442,524,1738,1028,431,445,231,11,34
26127010400,26, Michigan,127, Oceana County,2854,326,998,683,252,396,146,13,40
26127010500,26, Michigan,127, Oceana County,2199,315,967,444,202,201,66,4,0
26127010600,26, Michigan,127, Oceana County,3812,382,1742,813,406,322,132,15,0
26127010800,26, Michigan,127, Oceana County,2295,160,644,474,200,482,228,44,63
26127010900,26, Michigan,127, Oceana County,1785,137,538,366,230,291,147,42,34
26127011000,26, Michigan,127, Oceana County,1413,95,499,314,208,220,61,0,16
26127990000,26, Michigan,127, Oceana County,0,0,0,0,0,0,0,0,0
26083000100,26, Michigan,083, Keweenaw County,1733,33,494,338,204,379,208,17,60
26083980100,26, Michigan,083, Keweenaw County,1,0,1,0,0,0,0,0,0
26083990100,26, Michigan,083, Keweenaw County,0,0,0,0,0,0,0,0,0
26147620000,26, Michigan,147, St. Clair County,2826,305,1050,763,354,225,88,41,0
26147621000,26, Michigan,147, St. Clair County,1801,232,765,399,202,138,65,0,0
26147622000,26, Michigan,147, St. Clair County,2663,423,1009,602,330,251,48,0,0
26147623000,26, Michigan,147, St. Clair County,1790,156,893,483,92,157,0,0,9
26147624000,26, Michigan,147, St. Clair County,1158,256,424,274,71,89,36,8,0
26147625001,26, Michigan,147, St. Clair County,1085,130,396,241,91,149,70,8,0
26147626001,26, Michigan,147, St. Clair County,1354,96,376,337,207,220,109,9,0
26147627000,26, Michigan,147, St. Clair County,1941,152,382,568,245,377,139,26,52
26147628000,26, Michigan,147, St. Clair County,2924,108,1131,691,413,480,87,14,0
26147629000,26, Michigan,147, St. Clair County,2277,177,596,536,201,408,300,49,10
26147630100,26, Michigan,147, St. Clair County,902,116,328,217,145,56,28,3,9
26147630400,26, Michigan,147, St. Clair County,4096,139,961,1289,678,529,390,110,0
26147631100,26, Michigan,147, St. Clair County,1521,131,473,349,129,245,157,29,8
26147631600,26, Michigan,147, St. Clair County,1657,97,363,261,174,334,338,80,10
26147632000,26, Michigan,147, St. Clair County,2959,223,1075,639,246,336,344,68,28
26147633100,26, Michigan,147, St. Clair County,2179,70,726,480,419,226,186,27,45
26147633200,26, Michigan,147, St. Clair County,1985,127,611,526,227,377,91,0,26
26147634100,26, Michigan,147, St. Clair County,2762,311,950,877,300,201,123,0,0
26147634600,26, Michigan,147, St. Clair County,4230,443,1609,1097,487,325,257,12,0
26147635000,26, Michigan,147, St. Clair County,4611,620,1304,1344,579,416,297,51,0
26147636000,26, Michigan,147, St. Clair County,3031,460,1125,964,274,117,76,15,0
26147637100,26, Michigan,147, St. Clair County,2710,182,470,830,541,416,228,28,15
26147637200,26, Michigan,147, St. Clair County,2583,209,697,604,393,498,121,40,21
26147637300,26, Michigan,147, St. Clair County,1741,95,604,406,180,324,120,0,12
26147640100,26, Michigan,147, St. Clair County,1649,13,309,621,169,295,152,75,15
26147640200,26, Michigan,147, St. Clair County,1847,142,543,447,314,259,121,10,11
26147640600,26, Michigan,147, St. Clair County,1671,84,509,504,315,218,41,0,0
26147641000,26, Michigan,147, St. Clair County,2560,140,782,649,426,419,106,10,28
26147642000,26, Michigan,147, St. Clair County,3656,170,1153,896,474,666,236,61,0
26147643000,26, Michigan,147, St. Clair County,2991,219,1103,487,525,333,229,89,6
26147644000,26, Michigan,147, St. Clair County,3237,288,1295,920,244,186,267,29,8
26147645000,26, Michigan,147, St. Clair County,2300,64,1065,386,301,375,80,8,21
26147646000,26, Michigan,147, St. Clair County,3163,274,1170,903,396,270,113,22,15
26147647000,26, Michigan,147, St. Clair County,2520,138,745,622,387,350,270,8,0
26147648000,26, Michigan,147, St. Clair County,941,41,233,273,125,115,122,26,6
26147649000,26, Michigan,147, St. Clair County,3103,206,1397,700,295,383,83,30,9
26147650100,26, Michigan,147, St. Clair County,2694,178,777,780,415,339,175,10,20
26147650200,26, Michigan,147, St. Clair County,870,41,221,250,75,194,45,44,0
26147651100,26, Michigan,147, St. Clair County,1296,24,399,413,143,242,64,4,7
26147651200,26, Michigan,147, St. Clair County,1391,198,546,351,119,121,52,0,4
26147651600,26, Michigan,147, St. Clair County,2679,174,755,599,326,517,285,15,8
26147652100,26, Michigan,147, St. Clair County,1720,146,568,612,114,209,48,23,0
26147652600,26, Michigan,147, St. Clair County,2225,150,757,593,338,285,79,23,0
26147655100,26, Michigan,147, St. Clair County,3555,383,1485,883,333,234,197,31,9
26147655600,26, Michigan,147, St. Clair County,2219,216,715,584,341,197,122,32,12
